Date,price,SMA20,SMA50,live_pos
2013-01-02 00:00:00-05:00,22.574520111083984,,,100000
2013-01-03 00:00:00-05:00,22.272104263305664,,,100000
2013-01-04 00:00:00-05:00,21.85527229309082,,,100000
2013-01-07 00:00:00-05:00,21.814407348632812,,,100000
2013-01-08 00:00:00-05:00,21.699979782104492,,,100000
2013-01-09 00:00:00-05:00,21.822582244873047,,,100000
2013-01-10 00:00:00-05:00,21.62641716003418,,,100000
2013-01-11 00:00:00-05:00,21.9288272857666,,,100000
2013-01-14 00:00:00-05:00,21.97787094116211,,,100000
2013-01-15 00:00:00-05:00,22.23941421508789,,,100000
2013-01-16 00:00:00-05:00,22.100467681884766,,,100000
2013-01-17 00:00:00-05:00,22.272104263305664,,,100000
2013-01-18 00:00:00-05:00,22.272104263305664,,,100000
2013-01-22 00:00:00-05:00,22.190378189086914,,,100000
2013-01-23 00:00:00-05:00,22.56634521484375,,,100000
2013-01-24 00:00:00-05:00,22.582685470581055,,,100000
2013-01-25 00:00:00-05:00,22.787017822265625,,,100000
2013-01-28 00:00:00-05:00,22.81154441833496,,,100000
2013-01-29 00:00:00-05:00,22.893272399902344,,,100000
2013-01-30 00:00:00-05:00,22.762502670288086,22.25249090194702,,100000
2013-01-31 00:00:00-05:00,22.43556785583496,22.24554328918457,,100000
2013-02-01 00:00:00-05:00,22.8278865814209,22.273332405090333,,100000
2013-02-04 00:00:00-05:00,22.427400588989258,22.301938819885255,,100000
2013-02-05 00:00:00-05:00,22.476438522338867,22.335040378570557,,100000
2013-02-06 00:00:00-05:00,22.345666885375977,22.36732473373413,,100000
2013-02-07 00:00:00-05:00,22.296627044677734,22.391026973724365,,100000
2013-02-08 00:00:00-05:00,22.517301559448242,22.43557119369507,,100000
2013-02-11 00:00:00-05:00,22.770679473876953,22.477663803100587,,100000
2013-02-12 00:00:00-05:00,22.787017822265625,22.51812114715576,,100000
2013-02-13 00:00:00-05:00,22.909616470336914,22.551631259918214,,100000
2013-02-14 00:00:00-05:00,22.917795181274414,22.592497634887696,,100000
2013-02-15 00:00:00-05:00,22.893272399902344,22.623556041717528,,100000
2013-02-19 00:00:00-05:00,23.115779876708984,22.665739822387696,,100000
2013-02-20 00:00:00-05:00,22.967443466186523,22.704593086242674,,100000
2013-02-21 00:00:00-05:00,22.654287338256836,22.70899019241333,,100000
2013-02-22 00:00:00-05:00,22.87679672241211,22.723695755004883,,100000
2013-02-25 00:00:00-05:00,22.555400848388672,22.712114906311037,,100000
2013-02-26 00:00:00-05:00,22.555400848388672,22.69930772781372,,100000
2013-02-27 00:00:00-05:00,22.91799545288086,22.700543880462646,,100000
2013-02-28 00:00:00-05:00,22.909753799438477,22.707906436920165,,100000
2013-03-01 00:00:00-05:00,23.03337287902832,22.737796688079833,,100000
2013-03-04 00:00:00-05:00,23.19818687438965,22.756311702728272,,100000
2013-03-05 00:00:00-05:00,23.363008499145508,22.803092098236085,,100000
2013-03-06 00:00:00-05:00,23.148744583129883,22.836707401275635,,100000
2013-03-07 00:00:00-05:00,23.18994903564453,22.878921508789062,,100000
2013-03-08 00:00:00-05:00,23.07457733154297,22.917819023132324,,100000
2013-03-11 00:00:00-04:00,22.967443466186523,22.940326118469237,,100000
2013-03-12 00:00:00-04:00,23.000410079956055,22.951812648773192,,100000
2013-03-13 00:00:00-04:00,23.008647918701172,22.96289415359497,,100000
2013-03-14 00:00:00-04:00,23.18994903564453,22.97691078186035,22.607644729614258,100000
2013-03-15 00:00:00-04:00,23.1075382232666,22.98639793395996,22.61830509185791,100000
2013-03-18 00:00:00-04:00,23.156986236572266,22.999583625793456,22.63600273132324,100000
2013-03-19 00:00:00-04:00,23.222909927368164,23.004940128326417,22.66335548400879,100000
2013-03-20 00:00:00-04:00,23.338287353515625,23.02348232269287,22.693833084106444,100000
2013-03-21 00:00:00-04:00,23.165225982666016,23.04902925491333,22.723138008117676,100000
2013-03-22 00:00:00-04:00,23.28059196472168,23.069219017028807,22.75229820251465,100000
2013-03-25 00:00:00-04:00,23.206430435180664,23.10177049636841,22.78389846801758,100000
2013-03-26 00:00:00-04:00,23.206430435180664,23.13432197570801,22.809450531005858,100000
2013-03-27 00:00:00-04:00,23.379487991333008,23.157396602630616,22.83748287200928,100000
2013-03-28 00:00:00-04:00,23.5772647857666,23.190772151947023,22.86423988342285,100000
2013-04-01 00:00:00-04:00,23.5772647857666,23.217966747283935,22.893775825500487,100000
2013-04-02 00:00:00-04:00,23.733848571777344,23.24474983215332,22.92301071166992,100000
2013-04-03 00:00:00-04:00,23.53606414794922,23.253402614593504,22.948289909362792,100000
2013-04-04 00:00:00-04:00,23.569032669067383,23.274417018890382,22.975862998962402,100000
2013-04-05 00:00:00-04:00,23.651439666748047,23.297491550445557,22.99756488800049,100000
2013-04-08 00:00:00-04:00,23.560791015625,23.32180223464966,23.017126998901368,100000
2013-04-09 00:00:00-04:00,24.401363372802734,23.39349822998047,23.049413909912108,100000
2013-04-10 00:00:00-04:00,24.953508377075195,23.491153144836424,23.092253189086914,100000
2013-04-11 00:00:00-04:00,23.84922218322754,23.533181858062743,23.111372184753417,100000
2013-04-12 00:00:00-04:00,23.725601196289062,23.55996446609497,23.130634155273437,100000
2013-04-15 00:00:00-04:00,23.643203735351562,23.58674774169922,23.15478687286377,100000
2013-04-16 00:00:00-04:00,23.873945236206055,23.622595691680907,23.17570804595947,100000
2013-04-17 00:00:00-04:00,23.758577346801758,23.64937906265259,23.202331581115722,100000
2013-04-18 00:00:00-04:00,23.725601196289062,23.66874475479126,23.227314834594726,100000
2013-04-19 00:00:00-04:00,24.533222198486328,23.737144565582277,23.271065940856932,100000
2013-04-22 00:00:00-04:00,25.406757354736328,23.843452835083006,23.333268547058104,100000
2013-04-23 00:00:00-04:00,25.21721649169922,23.943992137908936,23.387266845703124,100000
2013-04-24 00:00:00-04:00,26.17316246032715,24.09232873916626,23.45531650543213,100000
2013-04-25 00:00:00-04:00,26.321502685546875,24.239429473876953,23.526006202697754,100000
2013-04-26 00:00:00-04:00,26.19788360595703,24.370460414886473,23.591771545410158,100000
2013-04-29 00:00:00-04:00,26.87364387512207,24.53527936935425,23.67088851928711,100000
2013-04-30 00:00:00-04:00,27.277448654174805,24.712459373474122,23.75857204437256,100000
2013-05-01 00:00:00-04:00,26.96428680419922,24.88387050628662,23.835542182922364,100000
2013-05-02 00:00:00-04:00,27.32689094543457,25.07176342010498,23.922731132507323,100000
2013-05-03 00:00:00-04:00,27.59883689880371,25.269133281707763,24.021622123718263,100000
2013-05-06 00:00:00-04:00,27.81310272216797,25.481748867034913,24.12034824371338,100000
2013-05-07 00:00:00-04:00,27.450502395629883,25.63420581817627,24.218250274658203,100000
2013-05-08 00:00:00-04:00,27.18679428100586,25.745870113372803,24.310878143310546,100000
2013-05-09 00:00:00-04:00,26.914844512939453,25.899151229858397,24.390815124511718,100000
2013-05-10 00:00:00-04:00,26.93956756591797,26.059849548339844,24.47141139984131,100000
2013-05-13 00:00:00-04:00,27.219757080078125,26.23867721557617,24.555139083862304,100000
2013-05-14 00:00:00-04:00,27.825563430786133,26.436258125305176,24.647686614990235,100000
2013-05-15 00:00:00-04:00,28.09111785888672,26.652885150909423,24.74224880218506,100000
2013-05-16 00:00:00-04:00,28.282001495361328,26.880705165863038,24.844913940429688,100000
2013-05-17 00:00:00-04:00,28.93759536743164,27.100923824310303,24.95986686706543,100000
2013-05-20 00:00:00-04:00,29.11186408996582,27.28617916107178,25.080612602233888,100000
2013-05-21 00:00:00-04:00,28.92098617553711,27.471367645263673,25.1996834564209,100000
2013-05-22 00:00:00-04:00,28.721818923950195,27.598800468444825,25.314111633300783,100000
2013-05-23 00:00:00-04:00,28.340084075927734,27.69972953796387,25.42074035644531,100000
2013-05-24 00:00:00-04:00,28.43967056274414,27.811818885803223,25.525734786987304,100000
2013-05-28 00:00:00-04:00,29.062082290649414,27.92124080657959,25.64482566833496,100000
2013-05-29 00:00:00-04:00,28.945899963378906,28.004663372039794,25.760603942871093,100000
2013-05-30 00:00:00-04:00,29.070363998413086,28.10996723175049,25.87755302429199,100000
2013-05-31 00:00:00-04:00,28.96249008178711,28.191747188568115,25.990037078857423,100000
2013-06-03 00:00:00-04:00,29.53509521484375,28.288560104370116,26.117434463500977,100000
2013-06-04 00:00:00-04:00,29.037174224853516,28.349763679504395,26.23256610870361,100000
2013-06-05 00:00:00-04:00,28.862899780273438,28.420383548736574,26.34569549560547,100000
2013-06-06 00:00:00-04:00,29.01228904724121,28.51165828704834,26.46181266784668,100000
2013-06-07 00:00:00-04:00,29.601478576660156,28.645989990234376,26.586252479553224,100000
2013-06-10 00:00:00-04:00,29.43552589416504,28.770787906646728,26.703417701721193,100000
2013-06-11 00:00:00-04:00,28.912694931030273,28.855434799194335,26.810126304626465,100000
2013-06-12 00:00:00-04:00,29.045475006103516,28.916430377960204,26.916358833312987,100000
2013-06-13 00:00:00-04:00,28.813114166259766,28.952530193328858,27.0218998336792,100000
2013-06-14 00:00:00-04:00,28.54755210876465,28.965807723999024,27.121470222473146,100000
2013-06-17 00:00:00-04:00,29.045475006103516,28.971201705932618,27.229350929260253,100000
2013-06-18 00:00:00-04:00,29.028879165649414,28.967052459716797,27.338712692260742,100000
2013-06-19 00:00:00-04:00,28.70522117614746,28.956264209747314,27.424789848327638,100000
2013-06-20 00:00:00-04:00,27.79237174987793,28.9097918510437,27.48156711578369,100000
2013-06-21 00:00:00-04:00,27.609798431396484,28.873277568817137,27.55677864074707,100000
2013-06-24 00:00:00-04:00,27.983251571655273,28.850456619262694,27.641931648254396,100000
2013-06-25 00:00:00-04:00,27.941747665405273,28.79443988800049,27.72790252685547,100000
2013-06-26 00:00:00-04:00,28.50605583190918,28.772447681427003,27.82054473876953,100000
2013-06-27 00:00:00-04:00,28.730113983154297,28.755435180664062,27.91997547149658,100000
2013-06-28 00:00:00-04:00,28.663732528686523,28.740497303009032,28.01873809814453,100000
2013-07-01 00:00:00-04:00,28.514358520507812,28.689460468292236,28.09836082458496,100000
2013-07-02 00:00:00-04:00,28.165813446044922,28.645892429351807,28.15354194641113,100000
2013-07-03 00:00:00-04:00,28.223896026611328,28.613942241668703,28.213675537109374,100000
2013-07-05 00:00:00-04:00,28.389875411987305,28.582821559906005,28.258009796142577,100000
2013-07-08 00:00:00-04:00,28.489459991455078,28.52722063064575,28.30136894226074,100000
2013-07-09 00:00:00-04:00,28.50605583190918,28.480747127532958,28.347532386779786,100000
2013-07-10 00:00:00-04:00,28.796510696411133,28.474937915802002,28.385989723205565,100000
2013-07-11 00:00:00-04:00,29.61808204650879,28.503568267822267,28.432802391052245,100000
2013-07-12 00:00:00-04:00,29.601478576660156,28.542986488342287,28.485546226501466,100000
2013-07-15 00:00:00-04:00,30.01641845703125,28.616429805755615,28.5393367767334,100000
2013-07-16 00:00:00-04:00,30.099407196044922,28.669126415252684,28.589348182678222,100000
2013-07-17 00:00:00-04:00,29.659582138061523,28.70066156387329,28.626277770996094,100000
2013-07-18 00:00:00-04:00,29.410612106323242,28.73593111038208,28.66547996520996,100000
2013-07-19 00:00:00-04:00,26.057941436767578,28.649209594726564,28.642902908325194,100000
2013-07-22 00:00:00-04:00,26.564163208007812,28.596927833557128,28.63588928222656,100000
2013-07-23 00:00:00-04:00,26.406484603881836,28.518089485168456,28.62522762298584,100000
